_id,Season,AwayTeam,HomeTeam,MatchDate,Date,FTR,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,League,HomeResultScore,AwayResultScore,HDI,ADI,HGL5,AGL5,HTHF5,ATAF5,HDIL5,ADIL5,HTFL5,ATFL5,HT_PTS_HOME,HT_PTS_AWAY,HTSP,AT_PTS_AWAY,AT_PTS_HOME,ATSP,HTASG,ATASG,SGD
"ObjectId(""682b8a720b6a9f2c872ef62e"")",2425,Fulham,Man City,2024-10-05T00:00:00.000Z,05/10/2024,H,3,2,1.0,1.0,20.0,11.0,7.0,4.0,8.0,3.0,4.0,10.0,2.0,1.0,0.0,0.0,E0,3,0,10.0,5.0,8.0,2.0,7.0,4.0,40.0,35.0,11.0,11.0,39,12,51,25,22,47,40,24,16
"ObjectId(""682b8a720b6a9f2c872ef62f"")",2425,Fulham,Arsenal,2025-04-01T00:00:00.000Z,01/04/2025,H,2,1,1.0,0.0,17.0,9.0,4.0,3.0,5.0,4.0,2.0,10.0,1.0,2.0,0.0,0.0,E0,3,0,5.0,10.0,10.0,9.0,10.0,9.0,80.0,65.0,8.0,9.0,36,12,48,25,22,47,34,24,10
"ObjectId(""682b8a720b6a9f2c872ef630"")",2425,Fulham,Wolves,2025-02-25T00:00:00.000Z,25/02/2025,A,1,2,1.0,1.0,18.0,11.0,5.0,5.0,7.0,5.0,8.0,15.0,1.0,3.0,0.0,0.0,E0,0,3,5.0,15.0,5.0,10.0,6.0,10.0,75.0,75.0,6.0,9.0,20,32,52,25,22,47,26,24,2
"ObjectId(""682b8a720b6a9f2c872ef631"")",2425,Fulham,Brighton,2025-03-08T00:00:00.000Z,08/03/2025,H,2,1,1.0,1.0,9.0,6.0,4.0,1.0,3.0,7.0,6.0,12.0,0.0,2.0,0.0,0.0,E0,3,0,0.0,10.0,6.0,10.0,8.0,12.0,40.0,70.0,9.0,9.0,29,17,46,25,22,47,27,24,3
"ObjectId(""682b8a720b6a9f2c872ef632"")",2425,Fulham,West Ham,2025-01-14T00:00:00.000Z,14/01/2025,H,3,2,2.0,0.0,4.0,21.0,3.0,5.0,0.0,3.0,9.0,18.0,3.0,3.0,0.0,0.0,E0,3,0,15.0,15.0,5.0,8.0,5.0,9.0,60.0,70.0,5.0,7.0,20,29,49,25,22,47,22,24,-2
"ObjectId(""682b8a720b6a9f2c872ef633"")",2425,Fulham,Chelsea,2024-12-26T00:00:00.000Z,26/12/2024,A,1,2,1.0,0.0,12.0,14.0,8.0,7.0,3.0,1.0,13.0,13.0,1.0,3.0,0.0,0.0,E0,0,3,5.0,15.0,9.0,8.0,11.0,6.0,115.0,60.0,13.0,7.0,38,11,49,25,22,47,34,24,10
"ObjectId(""682b8a720b6a9f2c872ef635"")",2425,Fulham,Aston Villa,2025-05-03T00:00:00.000Z,03/05/2025,H,1,0,1.0,0.0,10.0,11.0,3.0,3.0,5.0,3.0,6.0,17.0,0.0,5.0,0.0,0.0,E0,3,0,0.0,25.0,11.0,6.0,11.0,6.0,25.0,50.0,12.0,6.0,37,10,47,25,22,47,32,24,8
"ObjectId(""682b8a720b6a9f2c872ef636"")",2425,Fulham,Everton,2024-10-26T00:00:00.000Z,26/10/2024,D,1,1,0.0,0.0,10.0,14.0,5.0,3.0,4.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,E0,1,1,5.0,0.0,4.0,4.0,4.0,4.0,55.0,40.0,8.0,7.0,21,24,45,25,22,47,24,24,0
"ObjectId(""682b8a720b6a9f2c872ef637"")",2425,Fulham,Southampton,2025-04-26T00:00:00.000Z,26/04/2025,A,1,2,1.0,0.0,7.0,26.0,3.0,5.0,0.0,13.0,10.0,12.0,1.0,1.0,0.0,0.0,E0,0,3,5.0,5.0,3.0,6.0,1.0,6.0,40.0,65.0,2.0,6.0,6,45,51,25,22,47,12,24,-12
"ObjectId(""682b8a720b6a9f2c872ef638"")",2425,Fulham,Leicester,2025-01-18T00:00:00.000Z,18/01/2025,A,0,2,0.0,0.0,8.0,17.0,4.0,2.0,5.0,2.0,8.0,8.0,3.0,1.0,0.0,0.0,E0,0,3,15.0,5.0,5.0,9.0,4.0,8.0,35.0,85.0,0.0,6.0,12,39,51,25,22,47,13,24,-11
"ObjectId(""682b8a720b6a9f2c872ef639"")",2425,Fulham,Tottenham,2024-12-01T00:00:00.000Z,01/12/2024,D,1,1,0.0,0.0,8.0,14.0,3.0,6.0,7.0,11.0,4.0,14.0,0.0,1.0,0.0,1.0,E0,1,1,0.0,30.0,12.0,7.0,9.0,8.0,60.0,45.0,9.0,7.0,21,30,51,25,22,47,34,24,10
"ObjectId(""682b8a720b6a9f2c872ef63a"")",2425,Fulham,Bournemouth,2025-04-14T00:00:00.000Z,14/04/2025,H,1,0,1.0,0.0,12.0,12.0,3.0,7.0,6.0,9.0,11.0,10.0,3.0,2.0,0.0,0.0,E0,3,0,15.0,10.0,7.0,8.0,3.0,9.0,80.0,60.0,2.0,9.0,25,25,50,25,22,47,21,24,-3
"ObjectId(""682b8a720b6a9f2c872ef63b"")",2425,Fulham,Crystal Palace,2024-11-09T00:00:00.000Z,09/11/2024,A,0,2,0.0,1.0,13.0,17.0,5.0,7.0,1.0,8.0,10.0,11.0,1.0,1.0,1.0,0.0,E0,0,3,30.0,5.0,3.0,5.0,5.0,5.0,60.0,40.0,4.0,7.0,22,25,47,25,22,47,20,24,-4
"ObjectId(""682b8a720b6a9f2c872ef63c"")",2425,Fulham,Nott'm Forest,2024-09-28T00:00:00.000Z,28/09/2024,A,0,1,0.0,0.0,11.0,14.0,1.0,2.0,6.0,5.0,11.0,15.0,2.0,4.0,0.0,0.0,E0,0,3,10.0,20.0,2.0,1.0,2.0,1.0,20.0,15.0,9.0,8.0,32,17,49,25,22,47,26,24,2
"ObjectId(""682b8a720b6a9f2c872ef63d"")",2425,Nott'm Forest,Newcastle,2025-02-23T00:00:00.000Z,23/02/2025,H,4,3,4.0,1.0,13.0,17.0,5.0,5.0,7.0,6.0,11.0,13.0,1.0,4.0,0.0,0.0,E0,3,0,5.0,20.0,12.0,8.0,9.0,9.0,50.0,50.0,6.0,7.0,38,14,52,30,21,51,40,30,10
"ObjectId(""682b8a720b6a9f2c872ef63e"")",2425,Nott'm Forest,Liverpool,2024-09-14T00:00:00.000Z,14/09/2024,A,0,1,0.0,0.0,14.0,5.0,5.0,3.0,7.0,2.0,15.0,6.0,4.0,4.0,0.0,0.0,E0,0,3,20.0,20.0,2.0,1.0,3.0,3.0,10.0,15.0,6.0,5.0,45,6,51,30,21,51,41,30,11
"ObjectId(""682b8a720b6a9f2c872ef63f"")",2425,Nott'm Forest,Brentford,2024-12-21T00:00:00.000Z,21/12/2024,A,0,2,0.0,1.0,7.0,10.0,3.0,6.0,9.0,5.0,9.0,14.0,3.0,4.0,0.0,0.0,E0,0,3,15.0,20.0,20.0,7.0,15.0,7.0,40.0,85.0,7.0,9.0,31,19,50,30,21,51,38,30,8
"ObjectId(""682b8a720b6a9f2c872ef640"")",2425,Nott'm Forest,Man City,2024-12-04T00:00:00.000Z,04/12/2024,H,3,0,2.0,0.0,17.0,12.0,7.0,3.0,8.0,2.0,7.0,15.0,2.0,4.0,0.0,0.0,E0,3,0,10.0,20.0,8.0,7.0,10.0,8.0,65.0,120.0,3.0,9.0,39,12,51,30,21,51,40,30,10
"ObjectId(""682b8a720b6a9f2c872ef641"")",2425,Nott'm Forest,Arsenal,2024-11-23T00:00:00.000Z,23/11/2024,H,3,0,1.0,0.0,19.0,7.0,7.0,0.0,8.0,1.0,10.0,1.0,3.0,2.0,0.0,0.0,E0,3,0,15.0,10.0,12.0,8.0,11.0,11.0,70.0,125.0,5.0,10.0,36,12,48,30,21,51,34,30,4
"ObjectId(""682b8a720b6a9f2c872ef642"")",2425,Nott'm Forest,Wolves,2025-01-06T00:00:00.000Z,06/01/2025,A,0,3,0.0,2.0,13.0,11.0,6.0,3.0,5.0,3.0,10.0,8.0,1.0,2.0,0.0,0.0,E0,0,3,5.0,10.0,9.0,7.0,7.0,9.0,65.0,65.0,7.0,15.0,20,32,52,30,21,51,26,30,-4
"ObjectId(""682b8a720b6a9f2c872ef643"")",2425,Nott'm Forest,Brighton,2024-09-22T00:00:00.000Z,22/09/2024,D,2,2,2.0,1.0,14.0,4.0,3.0,3.0,9.0,1.0,12.0,11.0,3.0,4.0,0.0,1.0,E0,1,1,15.0,45.0,2.0,2.0,4.0,6.0,25.0,35.0,8.0,8.0,29,17,46,30,21,51,27,30,-3
"ObjectId(""682b8a720b6a9f2c872ef644"")",2425,Nott'm Forest,Chelsea,2024-10-06T00:00:00.000Z,06/10/2024,D,1,1,0.0,0.0,22.0,16.0,8.0,9.0,11.0,3.0,12.0,11.0,6.0,2.0,0.0,1.0,E0,1,1,30.0,35.0,5.0,4.0,4.0,7.0,40.0,80.0,13.0,8.0,38,11,49,30,21,51,34,30,4
"ObjectId(""682b8a720b6a9f2c872ef645"")",2425,Nott'm Forest,Ipswich,2025-03-15T00:00:00.000Z,15/03/2025,A,2,4,0.0,3.0,11.0,11.0,4.0,6.0,6.0,3.0,4.0,13.0,1.0,1.0,0.0,0.0,E0,0,3,5.0,5.0,4.0,9.0,3.0,6.0,40.0,50.0,1.0,7.0,7,40,47,30,21,51,13,30,-17
"ObjectId(""682b8a720b6a9f2c872ef646"")",2425,Nott'm Forest,Aston Villa,2025-04-05T00:00:00.000Z,05/04/2025,H,2,1,2.0,0.0,17.0,19.0,8.0,3.0,4.0,4.0,7.0,15.0,2.0,2.0,0.0,0.0,E0,3,0,10.0,10.0,8.0,11.0,9.0,6.0,20.0,50.0,10.0,10.0,37,10,47,30,21,51,32,30,2
"ObjectId(""682b8a720b6a9f2c872ef647"")",2425,Nott'm Forest,Fulham,2025-02-15T00:00:00.000Z,15/02/2025,H,2,1,1.0,1.0,24.0,8.0,10.0,2.0,8.0,4.0,13.0,8.0,0.0,0.0,0.0,0.0,E0,3,0,0.0,0.0,5.0,10.0,4.0,12.0,35.0,60.0,7.0,10.0,26,23,49,30,21,51,27,30,-3
"ObjectId(""682b8a720b6a9f2c872ef648"")",2425,Nott'm Forest,Everton,2024-12-29T00:00:00.000Z,29/12/2024,A,0,2,0.0,1.0,13.0,11.0,2.0,7.0,5.0,4.0,13.0,10.0,4.0,1.0,0.0,0.0,E0,0,3,20.0,5.0,5.0,8.0,7.0,9.0,40.0,70.0,6.0,12.0,21,24,45,30,21,51,24,30,-6
"ObjectId(""682b8a720b6a9f2c872ef64a"")",2425,Nott'm Forest,Leicester,2024-10-25T00:00:00.000Z,25/10/2024,A,1,3,1.0,1.0,11.0,20.0,1.0,5.0,6.0,7.0,16.0,9.0,5.0,2.0,0.0,0.0,E0,0,3,25.0,10.0,4.0,5.0,5.0,8.0,50.0,115.0,8.0,8.0,12,39,51,30,21,51,13,30,-17
"ObjectId(""682b8a720b6a9f2c872ef64b"")",2425,Nott'm Forest,Man United,2024-12-07T00:00:00.000Z,07/12/2024,A,2,3,1.0,1.0,17.0,11.0,7.0,3.0,5.0,3.0,10.0,13.0,0.0,2.0,0.0,0.0,E0,0,3,0.0,10.0,10.0,6.0,10.0,5.0,100.0,120.0,8.0,6.0,18,30,48,30,21,51,20,30,-10
"ObjectId(""682b8a720b6a9f2c872ef64c"")",2425,Nott'm Forest,Tottenham,2025-04-21T00:00:00.000Z,21/04/2025,A,1,2,0.0,2.0,22.0,4.0,6.0,3.0,7.0,1.0,11.0,12.0,1.0,4.0,0.0,0.0,E0,0,3,5.0,20.0,7.0,9.0,7.0,3.0,45.0,50.0,4.0,9.0,21,30,51,30,21,51,34,30,4
"ObjectId(""682b8a720b6a9f2c872ef64d"")",2425,Nott'm Forest,Bournemouth,2025-01-25T00:00:00.000Z,25/01/2025,H,5,0,1.0,0.0,16.0,18.0,10.0,4.0,3.0,9.0,9.0,12.0,2.0,3.0,0.0,0.0,E0,3,0,10.0,15.0,4.0,10.0,8.0,12.0,40.0,65.0,9.0,13.0,25,25,50,30,21,51,21,30,-9
"ObjectId(""682b8a720b6a9f2c872ef64e"")",2425,Nott'm Forest,Crystal Palace,2025-05-05T00:00:00.000Z,05/05/2025,D,1,1,0.0,0.0,20.0,12.0,3.0,4.0,7.0,4.0,9.0,15.0,3.0,8.0,0.0,0.0,E0,1,1,15.0,40.0,8.0,11.0,10.0,6.0,125.0,55.0,5.0,6.0,22,25,47,30,21,51,20,30,-10
"ObjectId(""682b8a7d0b6a9f2c872ef6b2"")",2425,Leverkusen,St Pauli,2025-04-20T00:00:00.000Z,20/04/2025,D,1,1,0.0,1.0,10.0,6.0,5.0,4.0,4.0,4.0,12.0,12.0,1.0,4.0,0.0,0.0,D1,1,1,5.0,20.0,2.0,9.0,4.0,9.0,5.0,15.0,8.0,10.0,5,8,13,11,2,13,3,12,-9
"ObjectId(""682b8a7d0b6a9f2c872ef6b3"")",2425,Leverkusen,Heidenheim,2025-04-05T00:00:00.000Z,05/04/2025,A,0,1,0.0,0.0,10.0,6.0,2.0,2.0,4.0,0.0,14.0,10.0,1.0,0.0,0.0,0.0,D1,0,3,5.0,0.0,3.0,8.0,3.0,6.0,15.0,15.0,7.0,9.0,4,10,14,11,2,13,3,12,-9
"ObjectId(""682b8a7d0b6a9f2c872ef6b6"")",2425,Leverkusen,Freiburg,2025-05-04T00:00:00.000Z,04/05/2025,D,2,2,1.0,0.0,8.0,5.0,4.0,2.0,4.0,1.0,10.0,16.0,1.0,2.0,0.0,0.0,D1,1,1,5.0,10.0,5.0,10.0,4.0,10.0,35.0,35.0,9.0,11.0,5,8,13,11,2,13,7,12,-5
"ObjectId(""682b8a7d0b6a9f2c872ef66b"")",2425,Lens,Montpellier,2025-01-31T00:00:00.000Z,31/01/2025,A,0,2,0.0,1.0,14.0,19.0,2.0,5.0,4.0,5.0,12.0,17.0,4.0,3.0,0.0,0.0,F1,0,3,20.0,15.0,10.0,8.0,8.0,10.0,160.0,85.0,7.0,7.0,13,34,47,29,17,46,17,23,-6
"ObjectId(""682b8a7d0b6a9f2c872ef66c"")",2425,Lens,Nantes,2025-02-23T00:00:00.000Z,23/02/2025,H,3,1,1.0,0.0,17.0,14.0,8.0,4.0,2.0,11.0,13.0,18.0,2.0,4.0,0.0,1.0,F1,3,0,10.0,45.0,4.0,8.0,5.0,10.0,60.0,85.0,5.0,6.0,18,24,42,29,17,46,16,23,-7
"ObjectId(""682b8a7d0b6a9f2c872ef66d"")",2425,Lens,Toulouse,2025-05-10T00:00:00.000Z,10/05/2025,D,1,1,0.0,0.0,9.0,12.0,6.0,2.0,2.0,1.0,17.0,12.0,2.0,5.0,0.0,0.0,F1,1,1,10.0,25.0,6.0,7.0,4.0,9.0,30.0,80.0,4.0,9.0,20,26,46,29,17,46,20,23,-3
"ObjectId(""682b8a7d0b6a9f2c872ef66e"")",2425,Lens,St Etienne,2024-10-19T00:00:00.000Z,19/10/2024,A,0,2,0.0,1.0,15.0,13.0,1.0,5.0,2.0,7.0,12.0,16.0,1.0,2.0,0.0,0.0,F1,0,3,5.0,10.0,4.0,5.0,6.0,6.0,35.0,60.0,7.0,5.0,21,24,45,29,17,46,22,23,-1
"ObjectId(""682b8a7d0b6a9f2c872ef66f"")",2425,Lens,Monaco,2024-09-01T00:00:00.000Z,01/09/2024,D,1,1,0.0,0.0,14.0,12.0,3.0,4.0,7.0,7.0,11.0,21.0,1.0,4.0,0.0,0.0,F1,1,1,5.0,20.0,1.0,1.0,3.0,3.0,5.0,0.0,6.0,6.0,39,9,48,29,17,46,38,23,15
"ObjectId(""682b8a7d0b6a9f2c872ef670"")",2425,Lens,Reims,2024-11-29T00:00:00.000Z,29/11/2024,A,0,2,0.0,1.0,16.0,11.0,3.0,6.0,3.0,1.0,14.0,12.0,1.0,2.0,0.0,0.0,F1,0,3,5.0,10.0,9.0,6.0,8.0,6.0,60.0,120.0,4.0,6.0,16,31,47,29,17,46,17,23,-6
"ObjectId(""682b8a7d0b6a9f2c872ef671"")",2425,Lens,Strasbourg,2024-10-06T00:00:00.000Z,06/10/2024,D,2,2,1.0,2.0,8.0,12.0,5.0,5.0,3.0,5.0,15.0,18.0,2.0,4.0,0.0,0.0,F1,1,1,10.0,20.0,5.0,3.0,7.0,5.0,40.0,40.0,8.0,7.0,35,8,43,29,17,46,31,23,8
"ObjectId(""682b8a7d0b6a9f2c872ef672"")",2425,Lens,Le Havre,2025-01-12T00:00:00.000Z,12/01/2025,A,1,2,1.0,1.0,8.0,25.0,4.0,7.0,3.0,8.0,11.0,14.0,2.0,2.0,0.0,0.0,F1,0,3,10.0,10.0,1.0,8.0,3.0,8.0,40.0,95.0,3.0,7.0,11,38,49,29,17,46,15,23,-8
"ObjectId(""682b8a7d0b6a9f2c872ef673"")",2425,Lens,Auxerre,2024-12-14T00:00:00.000Z,14/12/2024,D,2,2,1.0,2.0,10.0,16.0,3.0,5.0,3.0,5.0,10.0,10.0,3.0,1.0,0.0,0.0,F1,1,1,15.0,5.0,10.0,7.0,13.0,8.0,50.0,110.0,10.0,9.0,27,18,45,29,17,46,24,23,1
"ObjectId(""682b8a7d0b6a9f2c872ef674"")",2425,Lens,Paris SG,2024-11-02T00:00:00.000Z,02/11/2024,H,1,0,1.0,0.0,18.0,13.0,8.0,2.0,7.0,4.0,3.0,20.0,1.0,5.0,0.0,1.0,F1,3,0,5.0,50.0,16.0,7.0,12.0,9.0,30.0,70.0,11.0,6.0,41,5,46,29,17,46,42,23,19
"ObjectId(""682b8a7d0b6a9f2c872ef675"")",2425,Lens,Lille,2025-03-30T00:00:00.000Z,30/03/2025,H,1,0,1.0,0.0,11.0,5.0,5.0,2.0,6.0,2.0,13.0,15.0,1.0,3.0,0.0,0.0,F1,3,0,5.0,15.0,10.0,6.0,12.0,9.0,50.0,120.0,9.0,6.0,34,10,44,29,17,46,29,23,6
"ObjectId(""682b8a7d0b6a9f2c872ef676"")",2425,Lens,Rennes,2024-09-21T00:00:00.000Z,21/09/2024,D,1,1,1.0,0.0,11.0,10.0,6.0,2.0,4.0,3.0,16.0,20.0,2.0,4.0,0.0,0.0,F1,1,1,10.0,20.0,6.0,2.0,6.0,4.0,15.0,20.0,6.0,8.0,28,22,50,29,17,46,25,23,2
"ObjectId(""682b8a7d0b6a9f2c872ef677"")",2425,Lens,Marseille,2025-03-08T00:00:00.000Z,08/03/2025,A,0,1,0.0,0.0,15.0,3.0,6.0,2.0,7.0,0.0,15.0,12.0,3.0,1.0,0.0,0.0,F1,0,3,15.0,5.0,16.0,7.0,13.0,7.0,50.0,120.0,12.0,3.0,31,13,44,29,17,46,37,23,14
"ObjectId(""682b8a7d0b6a9f2c872ef679"")",2425,Lens,Lyon,2025-05-04T00:00:00.000Z,04/05/2025,A,1,2,0.0,1.0,18.0,8.0,4.0,3.0,8.0,2.0,8.0,12.0,2.0,3.0,0.0,0.0,F1,0,3,10.0,15.0,14.0,5.0,12.0,6.0,40.0,110.0,9.0,6.0,32,14,46,29,17,46,35,23,12
"ObjectId(""682b8a7d0b6a9f2c872ef67a"")",2425,Lens,Nice,2025-02-08T00:00:00.000Z,08/02/2025,H,2,0,1.0,0.0,16.0,12.0,8.0,3.0,7.0,3.0,6.0,19.0,1.0,4.0,0.0,1.0,F1,3,0,5.0,45.0,11.0,8.0,13.0,10.0,80.0,90.0,10.0,9.0,34,10,44,29,17,46,32,23,9
"ObjectId(""682b8a7d0b6a9f2c872ef67b"")",2425,Lens,Brest,2025-04-20T00:00:00.000Z,20/04/2025,A,1,3,1.0,2.0,11.0,17.0,5.0,9.0,7.0,6.0,11.0,11.0,0.0,0.0,1.0,0.0,F1,0,3,25.0,0.0,8.0,4.0,8.0,6.0,65.0,125.0,11.0,9.0,33,15,48,29,17,46,31,23,8
"ObjectId(""682b8a7d0b6a9f2c872ef6f0"")",2425,Parma,Cagliari,2025-02-09T00:00:00.000Z,09/02/2025,H,2,1,0.0,0.0,14.0,9.0,3.0,1.0,7.0,6.0,14.0,12.0,0.0,0.0,0.0,0.0,I1,3,0,0.0,0.0,6.0,3.0,6.0,1.0,35.0,60.0,7.0,2.0,19,31,50,12,33,45,21,16,5
"ObjectId(""682b8a7d0b6a9f2c872ef6f1"")",2425,Parma,Torino,2025-01-05T00:00:00.000Z,05/01/2025,D,0,0,0.0,0.0,12.0,10.0,4.0,3.0,8.0,7.0,9.0,9.0,2.0,1.0,0.0,0.0,I1,1,1,10.0,5.0,2.0,6.0,4.0,5.0,50.0,35.0,5.0,6.0,25,22,47,12,33,45,17,16,1
"ObjectId(""682b8a7d0b6a9f2c872ef6f2"")",2425,Parma,Genoa,2025-01-12T00:00:00.000Z,12/01/2025,H,1,0,0.0,0.0,14.0,9.0,4.0,3.0,6.0,9.0,10.0,10.0,2.0,3.0,0.0,0.0,I1,3,0,10.0,15.0,4.0,5.0,3.0,5.0,70.0,30.0,6.0,4.0,22,25,47,12,33,45,19,16,3
"ObjectId(""682b8a7d0b6a9f2c872ef6f3"")",2425,Parma,Lecce,2024-09-21T00:00:00.000Z,21/09/2024,D,2,2,1.0,0.0,14.0,24.0,3.0,10.0,2.0,12.0,12.0,11.0,4.0,0.0,1.0,1.0,I1,1,1,45.0,25.0,1.0,1.0,3.0,0.0,30.0,45.0,4.0,4.0,15,33,48,12,33,45,12,16,-4
"ObjectId(""682b8a7d0b6a9f2c872ef6f4"")",2425,Parma,Udinese,2025-03-01T00:00:00.000Z,01/03/2025,H,1,0,1.0,0.0,20.0,9.0,6.0,4.0,7.0,7.0,15.0,7.0,1.0,1.0,0.0,0.0,I1,3,0,5.0,5.0,9.0,3.0,8.0,1.0,35.0,55.0,10.0,3.0,24,27,51,12,33,45,20,16,4
"ObjectId(""682b8a7d0b6a9f2c872ef6f5"")",2425,Parma,Inter,2024-12-06T00:00:00.000Z,06/12/2024,H,3,1,1.0,0.0,18.0,5.0,5.0,2.0,10.0,1.0,8.0,3.0,1.0,1.0,0.0,0.0,I1,3,0,5.0,5.0,10.0,7.0,8.0,7.0,55.0,70.0,11.0,7.0,42,9,51,12,33,45,38,16,22
"ObjectId(""682b8a7d0b6a9f2c872ef6f6"")",2425,Parma,Lazio,2025-04-28T00:00:00.000Z,28/04/2025,D,2,2,0.0,1.0,14.0,7.0,7.0,5.0,5.0,1.0,12.0,11.0,1.0,3.0,0.0,0.0,I1,1,1,5.0,15.0,10.0,2.0,7.0,3.0,55.0,50.0,8.0,7.0,30,15,45,12,33,45,33,16,17
"ObjectId(""682b8a7d0b6a9f2c872ef6f7"")",2425,Parma,Juventus,2024-10-30T00:00:00.000Z,30/10/2024,D,2,2,1.0,2.0,24.0,13.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0,0.0,0.0,0.0,I1,1,1,10.0,0.0,5.0,4.0,9.0,3.0,95.0,105.0,9.0,4.0,37,10,47,12,33,45,29,16,13
"ObjectId(""682b8a7d0b6a9f2c872ef6f8"")",2425,Parma,Verona,2025-03-31T00:00:00.000Z,31/03/2025,D,0,0,0.0,0.0,6.0,10.0,0.0,1.0,5.0,5.0,11.0,9.0,2.0,1.0,0.0,0.0,I1,1,1,10.0,5.0,2.0,4.0,4.0,1.0,155.0,60.0,6.0,5.0,16,34,50,12,33,45,14,16,-2
"ObjectId(""682b8a7d0b6a9f2c872ef6f9"")",2425,Parma,Venezia,2024-11-09T00:00:00.000Z,09/11/2024,A,1,2,1.0,1.0,12.0,10.0,6.0,3.0,6.0,6.0,9.0,10.0,1.0,2.0,0.0,0.0,I1,0,3,5.0,10.0,5.0,6.0,6.0,4.0,40.0,105.0,4.0,4.0,20,29,49,12,33,45,15,16,-1
"ObjectId(""682b8a7d0b6a9f2c872ef6fb"")",2425,Parma,Roma,2024-12-22T00:00:00.000Z,22/12/2024,H,5,0,2.0,0.0,19.0,9.0,9.0,3.0,5.0,2.0,10.0,9.0,1.0,2.0,0.0,0.0,I1,3,0,5.0,10.0,7.0,6.0,6.0,6.0,50.0,50.0,3.0,6.0,38,14,52,12,33,45,34,16,18
"ObjectId(""682b8a7d0b6a9f2c872ef6fc"")",2425,Parma,Monza,2025-03-15T00:00:00.000Z,15/03/2025,D,1,1,0.0,0.0,12.0,14.0,4.0,6.0,6.0,3.0,14.0,16.0,0.0,3.0,0.0,0.0,I1,1,1,0.0,15.0,3.0,3.0,4.0,1.0,85.0,50.0,1.0,4.0,8,41,49,12,33,45,12,16,-4
"ObjectId(""682b8a7d0b6a9f2c872ef6fd"")",2425,Parma,Empoli,2025-05-10T00:00:00.000Z,10/05/2025,H,2,1,1.0,0.0,15.0,3.0,4.0,1.0,4.0,0.0,21.0,16.0,2.0,2.0,0.0,1.0,I1,3,0,10.0,35.0,2.0,3.0,2.0,4.0,60.0,65.0,2.0,6.0,13,34,47,12,33,45,9,16,-7
"ObjectId(""682b8a7d0b6a9f2c872ef6fe"")",2425,Parma,Bologna,2024-10-06T00:00:00.000Z,06/10/2024,D,0,0,0.0,0.0,19.0,13.0,3.0,2.0,13.0,6.0,15.0,16.0,1.0,0.0,0.0,1.0,I1,1,1,5.0,25.0,3.0,3.0,3.0,1.0,40.0,70.0,6.0,4.0,37,10,47,12,33,45,32,16,16
"ObjectId(""682b8a7d0b6a9f2c872ef6ff"")",2425,Parma,Como,2024-10-19T00:00:00.000Z,19/10/2024,D,1,1,1.0,1.0,11.0,9.0,3.0,3.0,7.0,4.0,14.0,10.0,1.0,2.0,0.0,0.0,I1,1,1,5.0,10.0,5.0,3.0,4.0,2.0,20.0,95.0,7.0,2.0,29,20,49,12,33,45,28,16,12
"ObjectId(""682b8a7d0b6a9f2c872ef700"")",2425,Parma,Fiorentina,2025-04-13T00:00:00.000Z,13/04/2025,D,0,0,0.0,0.0,9.0,7.0,3.0,3.0,2.0,2.0,10.0,19.0,0.0,5.0,0.0,0.0,I1,1,1,0.0,25.0,8.0,4.0,12.0,2.0,40.0,50.0,10.0,4.0,37,13,50,12,33,45,29,16,13
"ObjectId(""682b8a7d0b6a9f2c872ef701"")",2425,Parma,Milan,2025-01-26T00:00:00.000Z,26/01/2025,H,3,2,1.0,1.0,14.0,12.0,5.0,5.0,7.0,4.0,14.0,7.0,2.0,5.0,0.0,0.0,I1,3,0,10.0,25.0,5.0,3.0,7.0,4.0,50.0,45.0,8.0,5.0,31,16,47,12,33,45,28,16,12
"ObjectId(""682b8a7d0b6a9f2c872ef6a0"")",2425,Cagliari,Atalanta,2025-02-15T00:00:00.000Z,15/02/2025,D,0,0,0.0,0.0,9.0,3.0,2.0,0.0,8.0,2.0,7.0,11.0,1.0,1.0,0.0,0.0,I1,1,1,5.0,5.0,9.0,4.0,8.0,4.0,40.0,45.0,8.0,7.0,32,17,49,14,35,49,34,16,18
"ObjectId(""682b8a7d0b6a9f2c872ef6a1"")",2425,Cagliari,Parma,2024-09-30T00:00:00.000Z,30/09/2024,A,2,3,0.0,1.0,18.0,11.0,4.0,4.0,5.0,3.0,10.0,16.0,3.0,2.0,0.0,0.0,I1,0,3,15.0,10.0,5.0,0.0,4.0,0.0,50.0,15.0,5.0,2.0,20,29,49,14,35,49,25,16,9
"ObjectId(""682b8a7d0b6a9f2c872ef6a2"")",2425,Cagliari,Torino,2025-01-24T00:00:00.000Z,24/01/2025,H,2,0,1.0,0.0,18.0,6.0,6.0,1.0,6.0,3.0,11.0,10.0,0.0,1.0,0.0,0.0,I1,3,0,0.0,5.0,2.0,6.0,3.0,5.0,55.0,50.0,4.0,7.0,25,22,47,14,35,49,17,16,1
